fact_card_key,customer_key,card_id,card_type,card_status,issue_date,expiry_date,credit_limit,utilization_pct,activation_flag
1054,1135,CARD0000001054,DEBIT,EXPIRED,2021-06-13,2026-06-12,0.0,0.0,True
1055,1136,CARD0000001055,CREDIT_PLATINUM,ACTIVE,2021-10-21,2026-10-20,300000000.0,60.35,True
1056,1137,CARD0000001056,DEBIT,ACTIVE,2024-10-02,2029-10-01,0.0,0.0,True
1057,1137,CARD0000001057,CREDIT_GOLD,ACTIVE,2024-09-08,2029-09-07,30000000.0,70.93,True
1058,1138,CARD0000001058,CREDIT_PLATINUM,ACTIVE,2024-04-30,2029-04-29,50000000.0,55.39,True
1059,1139,CARD0000001059,CREDIT_GOLD,ACTIVE,2023-03-21,2028-03-19,30000000.0,29.63,True
1060,1139,CARD0000001060,CREDIT_GOLD,ACTIVE,2021-10-29,2026-10-28,300000000.0,56.25,True
1061,1141,CARD0000001061,CREDIT_STANDARD,ACTIVE,2025-02-28,2030-02-27,300000000.0,37.38,False
1062,1141,CARD0000001062,CREDIT_STANDARD,EXPIRED,2021-03-08,2026-03-07,50000000.0,32.13,True
1063,1143,CARD0000001063,DEBIT,ACTIVE,2021-10-08,2026-10-07,0.0,0.0,True
1064,1144,CARD0000001064,DEBIT,BLOCKED,2024-06-12,2029-06-11,0.0,0.0,True
1065,1144,CARD0000001065,CREDIT_GOLD,EXPIRED,2021-03-13,2026-03-12,300000000.0,37.29,True
1066,1146,CARD0000001066,DEBIT,ACTIVE,2022-03-16,2027-03-15,0.0,0.0,True
1067,1147,CARD0000001067,CREDIT_GOLD,ACTIVE,2023-07-09,2028-07-07,300000000.0,9.31,True
1068,1148,CARD0000001068,DEBIT,BLOCKED,2021-12-22,2026-12-21,0.0,0.0,True
1069,1148,CARD0000001069,DEBIT,ACTIVE,2023-03-20,2028-03-18,0.0,0.0,True
1070,1149,CARD0000001070,DEBIT,ACTIVE,2024-08-26,2029-08-25,0.0,0.0,True
1071,1149,CARD0000001071,DEBIT,ACTIVE,2025-03-12,2030-03-11,0.0,0.0,True
1072,1150,CARD0000001072,CREDIT_GOLD,ACTIVE,2025-12-05,2030-12-04,200000000.0,78.78,True
1073,1150,CARD0000001073,CREDIT_GOLD,ACTIVE,2022-08-14,2027-08-13,80000000.0,42.12,True
1074,1153,CARD0000001074,CREDIT_GOLD,EXPIRED,2021-04-03,2026-04-02,300000000.0,30.84,True
1075,1154,CARD0000001075,DEBIT,ACTIVE,2025-02-20,2030-02-19,0.0,0.0,True
1076,1155,CARD0000001076,CREDIT_PLATINUM,ACTIVE,2024-10-07,2029-10-06,300000000.0,63.51,True
1077,1156,CARD0000001077,CREDIT_PLATINUM,ACTIVE,2025-05-08,2030-05-07,20000000.0,24.71,True
1078,1157,CARD0000001078,CREDIT_GOLD,ACTIVE,2023-05-29,2028-05-27,80000000.0,80.69,False
1079,1161,CARD0000001079,CREDIT_GOLD,ACTIVE,2024-07-04,2029-07-03,300000000.0,30.39,True
1080,1163,CARD0000001080,CREDIT_GOLD,ACTIVE,2023-04-07,2028-04-05,20000000.0,33.07,True
1081,1163,CARD0000001081,DEBIT,ACTIVE,2025-01-20,2030-01-19,0.0,0.0,True
1082,1164,CARD0000001082,DEBIT,EXPIRED,2021-06-15,2026-06-14,0.0,0.0,True
1083,1165,CARD0000001083,CREDIT_STANDARD,ACTIVE,2024-11-05,2029-11-04,200000000.0,26.32,True
1084,1166,CARD0000001084,CREDIT_GOLD,ACTIVE,2022-02-18,2027-02-17,120000000.0,78.38,True
1085,1167,CARD0000001085,CREDIT_GOLD,ACTIVE,2026-01-23,2031-01-22,50000000.0,55.57,True
1086,1167,CARD0000001086,CREDIT_GOLD,ACTIVE,2022-08-01,2027-07-31,200000000.0,62.56,True
1087,1168,CARD0000001087,CREDIT_STANDARD,ACTIVE,2023-05-27,2028-05-25,30000000.0,61.84,False
1088,1170,CARD0000001088,CREDIT_STANDARD,ACTIVE,2025-11-11,2030-11-10,120000000.0,30.83,True
1089,1171,CARD0000001089,DEBIT,ACTIVE,2025-01-26,2030-01-25,0.0,0.0,True
1090,1172,CARD0000001090,DEBIT,ACTIVE,2025-04-26,2030-04-25,0.0,0.0,True
1091,1177,CARD0000001091,DEBIT,EXPIRED,2021-07-26,2026-07-25,0.0,0.0,True
1092,1178,CARD0000001092,DEBIT,BLOCKED,2023-06-07,2028-06-05,0.0,0.0,True
1093,1179,CARD0000001093,CREDIT_GOLD,ACTIVE,2022-04-17,2027-04-16,20000000.0,30.66,False
1094,1180,CARD0000001094,CREDIT_PLATINUM,ACTIVE,2025-11-29,2030-11-28,300000000.0,6.0,True
1095,1182,CARD0000001095,CREDIT_GOLD,ACTIVE,2023-09-14,2028-09-12,300000000.0,58.32,True
1096,1183,CARD0000001096,CREDIT_GOLD,ACTIVE,2025-10-22,2030-10-21,80000000.0,71.98,True
1097,1186,CARD0000001097,DEBIT,ACTIVE,2025-09-03,2030-09-02,0.0,0.0,True
1098,1188,CARD0000001098,DEBIT,ACTIVE,2025-05-01,2030-04-30,0.0,0.0,True
1099,1189,CARD0000001099,CREDIT_STANDARD,ACTIVE,2025-06-20,2030-06-19,120000000.0,26.12,True
1100,1192,CARD0000001100,DEBIT,ACTIVE,2024-09-28,2029-09-27,0.0,0.0,True
1101,1195,CARD0000001101,DEBIT,EXPIRED,2021-05-03,2026-05-02,0.0,0.0,True
1102,1195,CARD0000001102,DEBIT,ACTIVE,2024-04-28,2029-04-27,0.0,0.0,True
1103,1196,CARD0000001103,CREDIT_GOLD,ACTIVE,2025-08-31,2030-08-30,50000000.0,25.92,True
1104,1198,CARD0000001104,CREDIT_PLATINUM,EXPIRED,2021-03-24,2026-03-23,120000000.0,9.75,True
1105,1200,CARD0000001105,DEBIT,BLOCKED,2025-02-14,2030-02-13,0.0,0.0,True
1106,1200,CARD0000001106,CREDIT_GOLD,ACTIVE,2025-04-21,2030-04-20,300000000.0,5.17,True
1107,1201,CARD0000001107,DEBIT,ACTIVE,2022-01-23,2027-01-22,0.0,0.0,True
1108,1202,CARD0000001108,DEBIT,ACTIVE,2022-01-09,2027-01-08,0.0,0.0,True
1109,1202,CARD0000001109,CREDIT_STANDARD,ACTIVE,2024-10-10,2029-10-09,30000000.0,67.39,True
1110,1203,CARD0000001110,CREDIT_STANDARD,ACTIVE,2022-10-04,2027-10-03,300000000.0,84.58,True
1111,1204,CARD0000001111,CREDIT_STANDARD,EXPIRED,2021-08-10,2026-08-09,300000000.0,2.77,True
1112,1205,CARD0000001112,DEBIT,ACTIVE,2021-10-26,2026-10-25,0.0,0.0,True
1113,1206,CARD0000001113,CREDIT_GOLD,ACTIVE,2021-10-16,2026-10-15,80000000.0,41.44,False
1114,1207,CARD0000001114,DEBIT,EXPIRED,2021-07-05,2026-07-04,0.0,0.0,True
1115,1207,CARD0000001115,CREDIT_STANDARD,ACTIVE,2026-03-09,2031-03-08,50000000.0,80.98,True
1116,1208,CARD0000001116,DEBIT,BLOCKED,2024-05-12,2029-05-11,0.0,0.0,True
1117,1209,CARD0000001117,DEBIT,ACTIVE,2022-07-22,2027-07-21,0.0,0.0,True
1118,1209,CARD0000001118,CREDIT_STANDARD,ACTIVE,2023-08-10,2028-08-08,120000000.0,6.12,True
1119,1210,CARD0000001119,CREDIT_STANDARD,ACTIVE,2022-04-17,2027-04-16,200000000.0,45.55,True
1120,1211,CARD0000001120,DEBIT,ACTIVE,2021-12-09,2026-12-08,0.0,0.0,True
1121,1211,CARD0000001121,CREDIT_GOLD,ACTIVE,2023-07-17,2028-07-15,300000000.0,1.27,True
1122,1212,CARD0000001122,CREDIT_PLATINUM,ACTIVE,2024-05-10,2029-05-09,300000000.0,35.19,True
1123,1212,CARD0000001123,DEBIT,ACTIVE,2023-04-14,2028-04-12,0.0,0.0,True
1124,1213,CARD0000001124,CREDIT_GOLD,ACTIVE,2025-09-11,2030-09-10,120000000.0,45.55,True
1125,1214,CARD0000001125,CREDIT_PLATINUM,EXPIRED,2021-05-19,2026-05-18,300000000.0,74.96,True
1126,1214,CARD0000001126,CREDIT_PLATINUM,ACTIVE,2022-09-15,2027-09-14,80000000.0,58.82,True
1127,1216,CARD0000001127,DEBIT,ACTIVE,2022-05-30,2027-05-29,0.0,0.0,True
1128,1216,CARD0000001128,DEBIT,ACTIVE,2022-08-03,2027-08-02,0.0,0.0,True
1129,1217,CARD0000001129,CREDIT_GOLD,ACTIVE,2023-09-17,2028-09-15,300000000.0,26.82,True
1130,1217,CARD0000001130,DEBIT,ACTIVE,2021-10-19,2026-10-18,0.0,0.0,True
1131,1218,CARD0000001131,DEBIT,ACTIVE,2025-01-16,2030-01-15,0.0,0.0,True
1132,1219,CARD0000001132,CREDIT_PLATINUM,ACTIVE,2026-02-02,2031-02-01,80000000.0,0.53,True
1133,1219,CARD0000001133,CREDIT_GOLD,ACTIVE,2022-05-01,2027-04-30,30000000.0,2.44,True
1134,1220,CARD0000001134,CREDIT_GOLD,ACTIVE,2024-10-23,2029-10-22,80000000.0,74.4,True
1135,1220,CARD0000001135,CREDIT_STANDARD,ACTIVE,2023-03-05,2028-03-03,50000000.0,52.97,True
1136,1221,CARD0000001136,CREDIT_GOLD,ACTIVE,2026-04-09,2031-04-08,300000000.0,23.55,True
1137,1222,CARD0000001137,DEBIT,ACTIVE,2022-03-03,2027-03-02,0.0,0.0,True
1138,1223,CARD0000001138,CREDIT_STANDARD,ACTIVE,2022-08-30,2027-08-29,50000000.0,36.67,False
1139,1223,CARD0000001139,CREDIT_PLATINUM,EXPIRED,2021-06-15,2026-06-14,50000000.0,44.38,True
1140,1224,CARD0000001140,DEBIT,EXPIRED,2021-06-11,2026-06-10,0.0,0.0,True
1141,1225,CARD0000001141,CREDIT_GOLD,ACTIVE,2024-10-18,2029-10-17,30000000.0,19.77,True
1142,1227,CARD0000001142,DEBIT,ACTIVE,2023-07-03,2028-07-01,0.0,0.0,True
1143,1227,CARD0000001143,DEBIT,ACTIVE,2023-08-11,2028-08-09,0.0,0.0,True
1144,1228,CARD0000001144,CREDIT_STANDARD,ACTIVE,2026-03-17,2031-03-16,200000000.0,49.11,True
1145,1229,CARD0000001145,DEBIT,EXPIRED,2021-04-14,2026-04-13,0.0,0.0,True
1146,1231,CARD0000001146,CREDIT_STANDARD,ACTIVE,2023-01-02,2028-01-01,50000000.0,7.9,True
1147,1234,CARD0000001147,DEBIT,ACTIVE,2026-05-25,2031-05-24,0.0,0.0,True
1148,1235,CARD0000001148,CREDIT_PLATINUM,ACTIVE,2023-07-02,2028-06-30,200000000.0,16.97,True
1149,1235,CARD0000001149,CREDIT_PLATINUM,ACTIVE,2023-03-11,2028-03-09,20000000.0,24.32,True
1150,1236,CARD0000001150,CREDIT_STANDARD,ACTIVE,2023-06-19,2028-06-17,80000000.0,61.02,True
1151,1238,CARD0000001151,DEBIT,ACTIVE,2024-07-22,2029-07-21,0.0,0.0,True
1152,1239,CARD0000001152,CREDIT_STANDARD,ACTIVE,2025-04-05,2030-04-04,200000000.0,13.96,True
1153,1240,CARD0000001153,CREDIT_PLATINUM,ACTIVE,2022-02-07,2027-02-06,120000000.0,77.22,True
1154,1240,CARD0000001154,CREDIT_GOLD,ACTIVE,2025-08-12,2030-08-11,20000000.0,52.93,True
1155,1241,CARD0000001155,DEBIT,ACTIVE,2023-08-29,2028-08-27,0.0,0.0,True
1156,1241,CARD0000001156,CREDIT_STANDARD,ACTIVE,2021-11-03,2026-11-02,200000000.0,63.54,True
1157,1242,CARD0000001157,CREDIT_PLATINUM,ACTIVE,2022-10-16,2027-10-15,30000000.0,34.25,True
1158,1244,CARD0000001158,CREDIT_PLATINUM,ACTIVE,2024-04-01,2029-03-31,30000000.0,26.78,False
1159,1245,CARD0000001159,DEBIT,ACTIVE,2021-12-23,2026-12-22,0.0,0.0,True
1160,1247,CARD0000001160,CREDIT_PLATINUM,ACTIVE,2023-02-27,2028-02-26,50000000.0,36.64,True
1161,1249,CARD0000001161,DEBIT,ACTIVE,2026-01-23,2031-01-22,0.0,0.0,True
1162,1249,CARD0000001162,DEBIT,ACTIVE,2022-06-19,2027-06-18,0.0,0.0,True
1163,1250,CARD0000001163,DEBIT,ACTIVE,2023-04-14,2028-04-12,0.0,0.0,True
1164,1251,CARD0000001164,DEBIT,ACTIVE,2022-11-08,2027-11-07,0.0,0.0,True
1165,1252,CARD0000001165,CREDIT_STANDARD,ACTIVE,2023-05-13,2028-05-11,30000000.0,16.9,True
1166,1252,CARD0000001166,CREDIT_GOLD,ACTIVE,2024-11-05,2029-11-04,80000000.0,56.14,True
1167,1253,CARD0000001167,DEBIT,BLOCKED,2025-03-26,2030-03-25,0.0,0.0,True
1168,1254,CARD0000001168,CREDIT_GOLD,ACTIVE,2025-05-08,2030-05-07,120000000.0,72.91,True
1169,1254,CARD0000001169,DEBIT,ACTIVE,2025-10-13,2030-10-12,0.0,0.0,True
1170,1255,CARD0000001170,CREDIT_STANDARD,ACTIVE,2022-10-21,2027-10-20,120000000.0,19.52,True
1171,1255,CARD0000001171,CREDIT_PLATINUM,BLOCKED,2022-11-23,2027-11-22,50000000.0,83.63,True
1172,1256,CARD0000001172,CREDIT_GOLD,BLOCKED,2023-12-25,2028-12-23,200000000.0,34.12,True
1173,1257,CARD0000001173,DEBIT,ACTIVE,2025-07-21,2030-07-20,0.0,0.0,True
1174,1258,CARD0000001174,DEBIT,ACTIVE,2025-11-12,2030-11-11,0.0,0.0,True
1175,1260,CARD0000001175,CREDIT_STANDARD,ACTIVE,2024-05-11,2029-05-10,20000000.0,79.62,True
1176,1261,CARD0000001176,CREDIT_PLATINUM,ACTIVE,2023-11-28,2028-11-26,20000000.0,33.95,True
1177,1262,CARD0000001177,CREDIT_STANDARD,ACTIVE,2025-11-06,2030-11-05,300000000.0,16.46,True
1178,1264,CARD0000001178,DEBIT,ACTIVE,2023-01-21,2028-01-20,0.0,0.0,True
1179,1265,CARD0000001179,CREDIT_GOLD,ACTIVE,2026-05-09,2031-05-08,30000000.0,31.4,False
1180,1267,CARD0000001180,CREDIT_PLATINUM,ACTIVE,2025-01-28,2030-01-27,50000000.0,25.4,True
1181,1269,CARD0000001181,CREDIT_STANDARD,ACTIVE,2026-05-30,2031-05-29,20000000.0,61.41,True
1182,1270,CARD0000001182,DEBIT,ACTIVE,2023-08-17,2028-08-15,0.0,0.0,True
1183,1271,CARD0000001183,DEBIT,ACTIVE,2025-11-19,2030-11-18,0.0,0.0,True
1184,1271,CARD0000001184,CREDIT_STANDARD,ACTIVE,2024-10-25,2029-10-24,50000000.0,53.61,True
1185,1272,CARD0000001185,CREDIT_PLATINUM,BLOCKED,2024-02-03,2029-02-01,300000000.0,65.5,True
1186,1274,CARD0000001186,CREDIT_PLATINUM,ACTIVE,2024-03-27,2029-03-26,300000000.0,82.31,True
1187,1274,CARD0000001187,DEBIT,ACTIVE,2021-09-24,2026-09-23,0.0,0.0,True
1188,1275,CARD0000001188,CREDIT_PLATINUM,ACTIVE,2022-07-11,2027-07-10,30000000.0,15.64,True
1189,1275,CARD0000001189,CREDIT_STANDARD,ACTIVE,2023-03-31,2028-03-29,50000000.0,67.35,False
1190,1276,CARD0000001190,CREDIT_GOLD,ACTIVE,2024-12-04,2029-12-03,200000000.0,41.62,False
1191,1276,CARD0000001191,DEBIT,ACTIVE,2025-01-28,2030-01-27,0.0,0.0,True
1192,1277,CARD0000001192,CREDIT_PLATINUM,ACTIVE,2025-02-20,2030-02-19,120000000.0,25.02,True
1193,1277,CARD0000001193,CREDIT_GOLD,EXPIRED,2021-07-20,2026-07-19,200000000.0,28.21,False
1194,1279,CARD0000001194,DEBIT,ACTIVE,2021-10-03,2026-10-02,0.0,0.0,True
1195,1280,CARD0000001195,CREDIT_PLATINUM,ACTIVE,2025-05-14,2030-05-13,20000000.0,22.16,True
1196,1281,CARD0000001196,DEBIT,ACTIVE,2023-09-04,2028-09-02,0.0,0.0,True
1197,1282,CARD0000001197,CREDIT_GOLD,ACTIVE,2021-10-11,2026-10-10,20000000.0,25.56,True
1198,1285,CARD0000001198,DEBIT,ACTIVE,2023-12-12,2028-12-10,0.0,0.0,True
1199,1285,CARD0000001199,DEBIT,ACTIVE,2023-12-27,2028-12-25,0.0,0.0,True
1200,1286,CARD0000001200,DEBIT,ACTIVE,2025-08-20,2030-08-19,0.0,0.0,True
1201,1288,CARD0000001201,CREDIT_STANDARD,ACTIVE,2026-02-16,2031-02-15,120000000.0,37.27,True
1202,1289,CARD0000001202,DEBIT,ACTIVE,2022-05-04,2027-05-03,0.0,0.0,True
1203,1290,CARD0000001203,CREDIT_STANDARD,ACTIVE,2025-08-09,2030-08-08,300000000.0,16.94,True
1204,1290,CARD0000001204,DEBIT,ACTIVE,2025-08-12,2030-08-11,0.0,0.0,True
1205,1291,CARD0000001205,DEBIT,ACTIVE,2024-08-21,2029-08-20,0.0,0.0,True
1206,1292,CARD0000001206,CREDIT_GOLD,ACTIVE,2021-10-26,2026-10-25,80000000.0,7.49,True
1207,1293,CARD0000001207,DEBIT,ACTIVE,2022-08-06,2027-08-05,0.0,0.0,True
1208,1294,CARD0000001208,CREDIT_STANDARD,ACTIVE,2022-10-15,2027-10-14,30000000.0,24.74,True
1209,1294,CARD0000001209,CREDIT_STANDARD,ACTIVE,2022-10-03,2027-10-02,200000000.0,31.43,True
1210,1296,CARD0000001210,DEBIT,ACTIVE,2023-06-17,2028-06-15,0.0,0.0,True
1211,1299,CARD0000001211,DEBIT,ACTIVE,2023-07-16,2028-07-14,0.0,0.0,True
1212,1300,CARD0000001212,DEBIT,ACTIVE,2023-01-27,2028-01-26,0.0,0.0,True
1213,1304,CARD0000001213,CREDIT_GOLD,BLOCKED,2025-01-25,2030-01-24,50000000.0,12.62,False
1214,1305,CARD0000001214,CREDIT_GOLD,ACTIVE,2022-10-26,2027-10-25,200000000.0,69.37,True
1215,1306,CARD0000001215,DEBIT,ACTIVE,2024-12-14,2029-12-13,0.0,0.0,True
1216,1307,CARD0000001216,CREDIT_PLATINUM,ACTIVE,2021-09-28,2026-09-27,30000000.0,77.87,True
1217,1307,CARD0000001217,CREDIT_GOLD,ACTIVE,2022-11-21,2027-11-20,80000000.0,23.03,True
1218,1308,CARD0000001218,CREDIT_GOLD,ACTIVE,2022-12-11,2027-12-10,120000000.0,4.3,True
1219,1311,CARD0000001219,CREDIT_GOLD,EXPIRED,2021-04-18,2026-04-17,200000000.0,19.42,False
1220,1311,CARD0000001220,DEBIT,ACTIVE,2022-04-15,2027-04-14,0.0,0.0,True
1221,1312,CARD0000001221,DEBIT,ACTIVE,2022-03-19,2027-03-18,0.0,0.0,True
1222,1313,CARD0000001222,CREDIT_GOLD,BLOCKED,2022-06-30,2027-06-29,50000000.0,46.64,True
1223,1314,CARD0000001223,CREDIT_PLATINUM,ACTIVE,2025-11-09,2030-11-08,80000000.0,69.93,True
1224,1315,CARD0000001224,DEBIT,ACTIVE,2021-12-14,2026-12-13,0.0,0.0,True
1225,1316,CARD0000001225,CREDIT_PLATINUM,ACTIVE,2026-01-12,2031-01-11,200000000.0,6.44,True
1226,1317,CARD0000001226,DEBIT,ACTIVE,2025-08-21,2030-08-20,0.0,0.0,True
1227,1317,CARD0000001227,DEBIT,ACTIVE,2026-04-10,2031-04-09,0.0,0.0,True
1228,1318,CARD0000001228,CREDIT_GOLD,ACTIVE,2023-12-03,2028-12-01,30000000.0,48.54,False
1229,1320,CARD0000001229,CREDIT_GOLD,EXPIRED,2021-05-30,2026-05-29,30000000.0,33.71,True
1230,1321,CARD0000001230,DEBIT,ACTIVE,2023-05-18,2028-05-16,0.0,0.0,True
1231,1321,CARD0000001231,DEBIT,ACTIVE,2024-04-25,2029-04-24,0.0,0.0,True
1232,1322,CARD0000001232,CREDIT_PLATINUM,ACTIVE,2025-11-10,2030-11-09,300000000.0,44.23,True
1233,1323,CARD0000001233,DEBIT,ACTIVE,2023-09-22,2028-09-20,0.0,0.0,True
1234,1324,CARD0000001234,DEBIT,ACTIVE,2022-02-21,2027-02-20,0.0,0.0,True
1235,1325,CARD0000001235,CREDIT_STANDARD,ACTIVE,2022-08-06,2027-08-05,200000000.0,53.37,True
1236,1325,CARD0000001236,CREDIT_PLATINUM,ACTIVE,2026-01-26,2031-01-25,50000000.0,66.5,True
1237,1326,CARD0000001237,DEBIT,ACTIVE,2023-01-23,2028-01-22,0.0,0.0,True
1238,1329,CARD0000001238,CREDIT_GOLD,ACTIVE,2022-07-15,2027-07-14,30000000.0,26.17,False
1239,1331,CARD0000001239,CREDIT_STANDARD,ACTIVE,2023-09-12,2028-09-10,200000000.0,81.76,True
1240,1332,CARD0000001240,DEBIT,BLOCKED,2023-01-08,2028-01-07,0.0,0.0,True
1241,1333,CARD0000001241,DEBIT,EXPIRED,2021-04-14,2026-04-13,0.0,0.0,True
1242,1334,CARD0000001242,DEBIT,ACTIVE,2022-07-25,2027-07-24,0.0,0.0,True
1243,1336,CARD0000001243,CREDIT_GOLD,ACTIVE,2021-11-29,2026-11-28,30000000.0,70.05,True
1244,1337,CARD0000001244,DEBIT,ACTIVE,2025-05-27,2030-05-26,0.0,0.0,True
1245,1338,CARD0000001245,DEBIT,ACTIVE,2026-03-04,2031-03-03,0.0,0.0,True
1246,1338,CARD0000001246,DEBIT,ACTIVE,2024-04-27,2029-04-26,0.0,0.0,True
1247,1341,CARD0000001247,CREDIT_STANDARD,ACTIVE,2026-03-24,2031-03-23,200000000.0,20.09,True
1248,1342,CARD0000001248,DEBIT,ACTIVE,2022-08-24,2027-08-23,0.0,0.0,True
1249,1343,CARD0000001249,CREDIT_GOLD,ACTIVE,2024-07-02,2029-07-01,50000000.0,16.91,True
1250,1343,CARD0000001250,DEBIT,ACTIVE,2021-10-19,2026-10-18,0.0,0.0,True
1251,1346,CARD0000001251,CREDIT_GOLD,ACTIVE,2025-08-22,2030-08-21,80000000.0,26.93,True
1252,1347,CARD0000001252,DEBIT,EXPIRED,2021-05-16,2026-05-15,0.0,0.0,True
1253,1347,CARD0000001253,DEBIT,ACTIVE,2023-05-21,2028-05-19,0.0,0.0,True
1254,1349,CARD0000001254,DEBIT,ACTIVE,2025-08-31,2030-08-30,0.0,0.0,True
1255,1349,CARD0000001255,CREDIT_GOLD,ACTIVE,2025-07-20,2030-07-19,120000000.0,40.43,True
1256,1350,CARD0000001256,CREDIT_STANDARD,ACTIVE,2025-12-16,2030-12-15,300000000.0,37.43,True
1257,1350,CARD0000001257,DEBIT,ACTIVE,2025-10-13,2030-10-12,0.0,0.0,True
1258,1352,CARD0000001258,CREDIT_GOLD,ACTIVE,2023-05-08,2028-05-06,50000000.0,20.46,True
1259,1356,CARD0000001259,CREDIT_GOLD,ACTIVE,2025-02-01,2030-01-31,30000000.0,53.99,True
1260,1356,CARD0000001260,CREDIT_GOLD,ACTIVE,2024-07-28,2029-07-27,50000000.0,71.54,True
1261,1357,CARD0000001261,CREDIT_STANDARD,ACTIVE,2023-08-30,2028-08-28,200000000.0,70.17,True
1262,1359,CARD0000001262,DEBIT,ACTIVE,2022-10-18,2027-10-17,0.0,0.0,True
1263,1359,CARD0000001263,CREDIT_STANDARD,ACTIVE,2026-01-12,2031-01-11,80000000.0,9.57,True
1264,1360,CARD0000001264,CREDIT_GOLD,ACTIVE,2024-03-04,2029-03-03,80000000.0,24.77,False
1265,1361,CARD0000001265,CREDIT_PLATINUM,ACTIVE,2024-11-14,2029-11-13,30000000.0,4.15,False
1266,1363,CARD0000001266,DEBIT,ACTIVE,2024-09-29,2029-09-28,0.0,0.0,True
1267,1364,CARD0000001267,DEBIT,ACTIVE,2023-04-06,2028-04-04,0.0,0.0,True
1268,1366,CARD0000001268,CREDIT_PLATINUM,ACTIVE,2024-11-20,2029-11-19,300000000.0,75.58,False
1269,1367,CARD0000001269,DEBIT,ACTIVE,2026-05-15,2031-05-14,0.0,0.0,True
1270,1368,CARD0000001270,CREDIT_PLATINUM,ACTIVE,2024-12-15,2029-12-14,300000000.0,39.84,True
1271,1369,CARD0000001271,DEBIT,ACTIVE,2023-09-24,2028-09-22,0.0,0.0,True
1272,1371,CARD0000001272,CREDIT_STANDARD,ACTIVE,2022-09-07,2027-09-06,30000000.0,58.4,True
1273,1372,CARD0000001273,DEBIT,ACTIVE,2026-05-06,2031-05-05,0.0,0.0,True
1274,1373,CARD0000001274,CREDIT_STANDARD,ACTIVE,2025-04-14,2030-04-13,30000000.0,30.84,True
1275,1374,CARD0000001275,DEBIT,ACTIVE,2025-11-18,2030-11-17,0.0,0.0,True
1276,1374,CARD0000001276,CREDIT_STANDARD,ACTIVE,2026-06-04,2031-06-03,120000000.0,20.59,True
1277,1375,CARD0000001277,DEBIT,ACTIVE,2022-05-23,2027-05-22,0.0,0.0,True
1278,1376,CARD0000001278,CREDIT_GOLD,ACTIVE,2022-06-29,2027-06-28,120000000.0,66.62,False
1279,1377,CARD0000001279,DEBIT,ACTIVE,2025-08-04,2030-08-03,0.0,0.0,True
1280,1378,CARD0000001280,CREDIT_GOLD,EXPIRED,2021-06-28,2026-06-27,120000000.0,70.29,True
1281,1378,CARD0000001281,DEBIT,ACTIVE,2022-05-29,2027-05-28,0.0,0.0,True
1282,1379,CARD0000001282,DEBIT,ACTIVE,2021-10-04,2026-10-03,0.0,0.0,True
1283,1380,CARD0000001283,CREDIT_PLATINUM,ACTIVE,2022-10-10,2027-10-09,120000000.0,55.19,True
1284,1381,CARD0000001284,DEBIT,ACTIVE,2024-05-25,2029-05-24,0.0,0.0,True
1285,1382,CARD0000001285,CREDIT_PLATINUM,ACTIVE,2025-07-29,2030-07-28,30000000.0,74.04,True
1286,1383,CARD0000001286,CREDIT_GOLD,ACTIVE,2023-04-02,2028-03-31,20000000.0,18.18,True
1287,1383,CARD0000001287,DEBIT,ACTIVE,2026-01-12,2031-01-11,0.0,0.0,True
1288,1384,CARD0000001288,CREDIT_GOLD,ACTIVE,2025-08-11,2030-08-10,50000000.0,57.44,True
1289,1386,CARD0000001289,CREDIT_STANDARD,ACTIVE,2022-12-16,2027-12-15,20000000.0,28.48,True
1290,1386,CARD0000001290,CREDIT_GOLD,ACTIVE,2021-10-13,2026-10-12,120000000.0,31.62,True
1291,1388,CARD0000001291,CREDIT_PLATINUM,ACTIVE,2022-01-27,2027-01-26,300000000.0,26.54,True
1292,1388,CARD0000001292,CREDIT_PLATINUM,ACTIVE,2022-09-11,2027-09-10,120000000.0,16.87,True
1293,1389,CARD0000001293,CREDIT_PLATINUM,EXPIRED,2021-04-05,2026-04-04,30000000.0,46.68,True
1294,1390,CARD0000001294,CREDIT_GOLD,EXPIRED,2021-05-11,2026-05-10,20000000.0,50.25,True
1295,1391,CARD0000001295,CREDIT_STANDARD,ACTIVE,2023-03-13,2028-03-11,300000000.0,64.96,True
1296,1392,CARD0000001296,CREDIT_PLATINUM,ACTIVE,2026-01-28,2031-01-27,50000000.0,82.42,True
1297,1393,CARD0000001297,CREDIT_PLATINUM,ACTIVE,2024-06-20,2029-06-19,300000000.0,55.1,True
1298,1394,CARD0000001298,CREDIT_GOLD,ACTIVE,2021-11-08,2026-11-07,50000000.0,68.74,True
1299,1395,CARD0000001299,DEBIT,ACTIVE,2022-05-16,2027-05-15,0.0,0.0,True
1300,1395,CARD0000001300,CREDIT_STANDARD,ACTIVE,2024-02-16,2029-02-14,300000000.0,81.28,True
1301,1396,CARD0000001301,CREDIT_PLATINUM,ACTIVE,2021-12-10,2026-12-09,300000000.0,34.35,True
1302,1397,CARD0000001302,CREDIT_STANDARD,ACTIVE,2023-05-14,2028-05-12,120000000.0,37.2,True
1303,1398,CARD0000001303,CREDIT_STANDARD,ACTIVE,2024-12-25,2029-12-24,300000000.0,83.57,False
